bedroom,bathrooms,furnishing,avalable_for,floor_number,facing,floor_type,parking,aggDur,noticeDur,powerbackup,prUnfurnishedertyage,no_room,pooja_room,study_room,servant_room,store_room,deposit_amt,rent,area,loc,fur_cat,loc_cat,gc_ct,p_age
2,2,Semifurnished,All,3,West,Not provided,1,11,1,0,5 to 10 Year Old,0,0,0,0,1,50000,20000.0,1100.0, Sakore Nagar,1,738,1,3
3,3,Semifurnished,Family Only,2,South,Vitrified,2,11,1,2,0 to 1 Year Old,1,0,0,0,0,3,30000.0,488.0, Sakore Nagar,1,738,1,0
3,1,Unfurnished,"Family , Bachelors (Men Only)",2,East,Others,0,11,1,0,1 to 5 Year Old,1,0,0,0,0,15000,6000.0,545.0, Near Dhareshwar Temple,2,550,0,1
2,2,Semifurnished,"Family , Bachelors (Men Only)",1,East,Not provided,1,11,0,0,1 to 5 Year Old,1,0,0,0,0,50000,19000.0,771.0, Near Dhareshwar Temple,1,550,1,1
1,1,Unfurnished,All,3,East,Vitrified,1,11,1,0,0 to 1 Year Old,1,0,0,0,0,15000,5500.0,450.0, Lohegaon,2,429,1,0
1,1,Unfurnished,All,1,No Direction,Not provided,1,0,0,1,1 to 5 Year Old,1,0,0,0,0,40000,12000.0,459.0, Lohegaon,2,429,1,1
2,1,Semifurnished,Family Only,1,East,Ceramic,0,24,1,1,10+ Year Old,1,0,0,0,0,50000,16000.0,825.0, Pimple Saudagar,1,637,1,2
1,1,Unfurnished,None,2,No Direction,Not provided,1,0,0,2,1 to 5 Year Old,1,0,0,0,0,0,13000.0,508.0, Pimple Saudagar,2,637,0,1
3,3,Furnished,Bachelors (Men Only),3,East,Vitrified,0,11,1,0,5 to 10 Year Old,1,0,0,0,0,20000,12000.0,567.0, Pingale Wasti,0,643,1,3
1,1,Semifurnished,Family Only,2,No Direction,Not provided,1,11,1,1,5 to 10 Year Old,1,0,0,0,0,30000,12000.0,620.0, Pingale Wasti,1,643,1,3
1,1,Unfurnished,Family Only,0,West,Not provided,1,0,0,0,1 to 5 Year Old,0,0,0,0,0,20000,10000.0,560.0, Laxmi Nagar,2,424,0,1
2,2,Semifurnished,Family Only,0,No Direction,Not provided,1,0,0,0,1 to 5 Year Old,1,0,0,0,0,20000,9500.0,319.0, Laxmi Nagar,1,424,0,1
1,1,Unfurnished,All,4,No Direction,Ceramic,1,24,1,0,1 to 5 Year Old,1,0,0,0,0,25000,13000.0,550.0, KHARADI,2,316,1,1
2,2,Unfurnished,"Family , Bachelors (Women Only)",3,North-East,Others,1,11,1,0,0 to 1 Year Old,1,0,0,0,0,50000,20000.0,78.96, KHARADI,2,316,1,0
3,3,Furnished,Family Only,4,South,Vitrified,1,0,2,0,5 to 10 Year Old,1,0,0,0,0,3,32000.0,743.0, Baner,0,71,1,3
4,4,Furnished,Family Only,7,No Direction,Not provided,2,11,2,0,10+ Year Old,1,0,0,0,0,24,65000.0,1700.0, Baner,0,71,0,2
2,2,Unfurnished,Family Only,6,East,Vitrified,1,12,1,2,5 to 10 Year Old,1,0,0,0,0,50000,18000.0,508.0, Pimple Saudagar,2,637,1,3
2,2,Unfurnished,Family Only,1,No Direction,Others,1,11,1,1,5 to 10 Year Old,1,0,0,0,0,10000,6500.0,782.0, Pimple Saudagar,2,637,1,3
1,1,Unfurnished,All,0,East,Ceramic,1,11,1,1,0 to 1 Year Old,1,0,0,0,0,15000,6000.0,322.0, Pune,2,663,0,0
1,1,Unfurnished,"Family , Bachelors (Men Only)",1,North,Not provided,0,11,0,0,10+ Year Old,1,0,0,0,0,25000,11000.0,500.0, Pune,2,663,1,2
3,2,Semifurnished,All,3,North,Mosaic,3,0,1,0,1 to 5 Year Old,1,0,0,0,0,0,25000.0,1000.0, Viman Nagar,1,936,0,1
1,1,Furnished,All,5,No Direction,Vitrified,1,11,1,0,5 to 10 Year Old,1,0,0,0,0,50000,17000.0,550.0, Viman Nagar,0,936,1,3
2,2,Semifurnished,Family Only,2,West,Marble,1,11,1,1,5 to 10 Year Old,1,0,0,0,0,50000,20000.0,750.0, Rahatani,1,682,1,3
2,2,Furnished,All,3,No Direction,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,60000,20000.0,552.0, Rahatani,0,682,0,3
1,1,Unfurnished,Family Only,3,North,Ceramic,1,11,1,1,5 to 10 Year Old,1,0,0,0,0,25000,8000.0,500.0, Wagholi,2,963,1,3
1,1,Unfurnished,All,4,West,Polished concrete,1,12,1,2,10+ Year Old,1,0,0,0,0,0,11000.0,450.0, Wagholi,2,963,1,2
3,2,Semifurnished,All,7,No Direction,Not provided,1,0,0,0,5 to 10 Year Old,0,0,1,0,0,50000,25000.0,1150.0, Hinjewadi,1,276,0,3
1,1,Unfurnished,Family Only,6,North-East,Vitrified,1,11,1,0,0 to 1 Year Old,1,0,0,0,0,35000,12500.0,480.0, Hinjewadi,2,276,1,0
2,2,Semifurnished,"Family , Bachelors (Women Only)",2,East,Vitrified,1,11,1,2,5 to 10 Year Old,1,0,0,0,0,3,24000.0,1020.0, Koregaon Park,1,404,0,3
2,2,Unfurnished,Family Only,6,No Direction,Not provided,1,11,1,0,5 to 10 Year Old,1,0,0,0,0,50000,25000.0,837.0, Koregaon Park,2,404,1,3
3,3,Unfurnished,Family Only,3,East,Vitrified,2,11,1,2,1 to 5 Year Old,0,1,0,0,0,300000,48000.0,1220.0, Prabhat Road,2,650,1,1
2,2,Semifurnished,Family Only,7,East,Not provided,1,11,2,0,5 to 10 Year Old,0,0,0,0,0,50000,19000.0,625.0, Prabhat Road,1,650,1,3
2,2,Semifurnished,Family Only,1,No Direction,Not provided,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,14500.0,700.0, Thergaon,1,880,0,3
1,1,Furnished,Family Only,1,No Direction,Not provided,1,0,1,2,5 to 10 Year Old,1,0,0,0,0,30000,8500.0,557.0, Thergaon,0,880,1,3
2,2,Unfurnished,Family Only,4,No Direction,Not provided,1,0,0,0,10+ Year Old,0,0,0,0,0,50000,17500.0,800.0, Ghorpadi,2,238,0,2
3,2,Semifurnished,All,4,No Direction,Not provided,1,0,0,0,10+ Year Old,0,1,1,0,0,0,30000.0,1400.0, Ghorpadi,1,238,0,2
2,1,Unfurnished,Family Only,1,No Direction,Not provided,0,0,0,0,10+ Year Old,1,0,0,0,0,25000,12000.0,680.0, Bharati Vidyapeeth,2,89,1,2
1,1,Semifurnished,All,0,North,Ceramic,1,0,1,0,5 to 10 Year Old,1,0,0,0,0,15000,4500.0,450.0, Bharati Vidyapeeth,1,89,1,3
2,2,Unfurnished,Family Only,4,No Direction,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,30000,9500.0,400.0, Dhayari,2,187,1,3
1,1,Unfurnished,Family Only,1,No Direction,Not provided,1,0,0,0,1 to 5 Year Old,0,1,0,0,0,30000,12000.0,800.0, Dhayari,2,187,0,1
1,1,Unfurnished,Family Only,0,No Direction,Not provided,1,36,2,0,5 to 10 Year Old,1,0,0,0,0,0,8000.0,297.0, Old Sangvi,2,585,0,3
1,1,Semifurnished,All,2,North-East,Ceramic,1,11,1,1,5 to 10 Year Old,1,0,0,0,0,16000,8000.0,575.0, Old Sangvi,1,585,1,3
1,1,Unfurnished,Family Only,6,East,Not provided,0,11,1,1,10+ Year Old,1,0,0,0,0,40000,15000.0,650.0, Phugewadi,2,630,1,2
1,1,Unfurnished,All,1,South,Not provided,1,0,0,0,0 to 1 Year Old,1,0,0,0,0,0,6000.0,400.0, Phugewadi,2,630,0,0
2,2,Furnished,All,3,No Direction,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,2,27000.0,583.0, Magarpatta,0,448,0,3
2,2,Semifurnished,All,9,North-East,Vitrified,1,11,2,1,1 to 5 Year Old,0,0,0,0,0,30000,12500.0,788.0, Magarpatta,1,448,1,1
2,2,Semifurnished,Family Only,6,South,Vitrified,1,11,1,1,1 to 5 Year Old,1,0,0,0,0,0,13500.0,548.0, Wagholi,1,963,1,1
2,2,Unfurnished,All,5,No Direction,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,10000.0,548.0, Wagholi,2,963,1,3
2,2,Furnished,Family Only,2,East,Marble,1,11,1,1,5 to 10 Year Old,1,0,0,0,0,40000,20000.0,750.0, Pimple Saudagar,0,637,1,3
3,3,Semifurnished,All,6,East,Mosaic,0,36,2,1,5 to 10 Year Old,1,0,0,0,0,3,25000.0,1250.0, Pimple Saudagar,1,637,0,3
2,2,Unfurnished,Family Only,6,East,Vitrified,1,11,1,2,1 to 5 Year Old,1,0,0,0,0,3,12000.0,905.0, Wadachi Wadi,2,950,1,1
2,2,Semifurnished,All,2,East,Vitrified,0,0,1,2,5 to 10 Year Old,1,0,0,0,0,0,16000.0,841.0, Wadachi Wadi,1,950,1,3
2,2,Semifurnished,All,6,West,Marble,1,11,1,2,1 to 5 Year Old,1,0,0,0,0,3,16000.0,800.0, Baner,1,71,1,1
1,1,Semifurnished,All,2,East,Ceramic,1,12,1,0,5 to 10 Year Old,0,1,0,0,0,25000,13000.0,600.0, Baner,1,71,0,3
1,1,Unfurnished,Family Only,0,East,Marble,1,22,1,0,5 to 10 Year Old,1,0,0,0,0,30000,11000.0,600.0, Chandan Nagar,2,136,0,3
2,2,Unfurnished,Family Only,1,East,Vitrified,1,11,1,0,5 to 10 Year Old,1,0,0,0,0,30000,12000.0,850.0, Chandan Nagar,2,136,0,3
1,1,Unfurnished,Family Only,2,West,Vitrified,0,11,1,1,10+ Year Old,1,0,0,0,0,50000,14500.0,500.0, Baner Pashan Link Road,2,72,1,2
3,3,Unfurnished,All,5,No Direction,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,3,20000.0,425.0, Baner Pashan Link Road,2,72,0,3
3,3,Unfurnished,Family Only,1,East,Vitrified,1,11,1,0,5 to 10 Year Old,0,0,0,0,1,100000,34000.0,1760.0, Wanowrie,2,972,1,3
1,1,Semifurnished,Bachelors (Men/Women),2,North-East,Vitrified,0,11,1,0,5 to 10 Year Old,0,1,0,1,0,9500,9500.0,199.0, Wanowrie,1,972,1,3
2,2,Semifurnished,Family Only,1,East,Vitrified,1,22,1,2,0 to 1 Year Old,0,0,0,0,0,65000,21000.0,1000.0, Wakad,1,964,1,0
1,1,Unfurnished,All,0,No Direction,Not provided,1,0,0,0,0 to 1 Year Old,1,0,0,0,0,10000,4500.0,578.0, Wakad,2,964,0,0
1,1,Unfurnished,"Family , Bachelors (Women Only)",3,West,Marble,0,11,1,0,10+ Year Old,1,0,0,0,0,20000,10800.0,482.0, Chinchwad Gaon,2,149,1,2
1,1,Unfurnished,Family Only,4,No Direction,Not provided,1,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,11500.0,482.0, Chinchwad Gaon,2,149,0,1
3,3,Semifurnished,Family Only,9,No Direction,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,90000,27000.0,505.0, Mahalunge,1,455,0,3
1,1,Semifurnished,Family Only,2,East,Mosaic,1,11,1,0,10+ Year Old,1,0,0,0,0,35000,10500.0,505.0, Mahalunge,1,455,1,2
1,1,Semifurnished,Family Only,2,East,Vitrified,1,0,0,1,10+ Year Old,1,0,0,0,0,40000,13000.0,301.0, Anand Nagar,1,26,1,2
1,1,Unfurnished,Family Only,2,No Direction,Not provided,1,0,0,0,10+ Year Old,1,0,0,0,0,65000,17000.0,301.0, Anand Nagar,2,26,0,2
1,2,Furnished,Family Only,6,North-East,Not provided,1,11,1,1,0 to 1 Year Old,0,0,0,0,0,50000,14000.0,475.0, Ravet,0,702,1,0
1,1,Unfurnished,Family Only,2,East,Not provided,1,11,0,0,1 to 5 Year Old,1,0,0,0,0,3,15000.0,590.0, Ravet,2,702,1,1
1,1,Unfurnished,Family Only,3,South-East,Vitrified,1,11,1,0,10+ Year Old,1,0,0,0,0,20000,7500.0,550.0, Wageshwar Nagar,2,961,1,2
1,1,Unfurnished,Family Only,0,East,Not provided,1,0,0,0,0 to 1 Year Old,1,0,0,0,0,0,7000.0,500.0, Wageshwar Nagar,2,961,0,0
2,2,Unfurnished,All,0,North-East,Cement,1,11,1,1,1 to 5 Year Old,0,0,0,0,0,2,7000.0,418.0, Hinjewadi,2,276,0,1
3,2,Semifurnished,"Family , Bachelors (Women Only)",4,No Direction,Not provided,1,0,0,0,1 to 5 Year Old,1,0,0,0,0,50000,18000.0,1100.0, Hinjewadi,1,276,0,1
2,2,Furnished,Family Only,0,North,Vitrified,1,0,0,0,10+ Year Old,1,0,0,0,0,0,34000.0,780.0, Model colony gokhalenagar,0,509,1,2
2,2,Semifurnished,Bachelors (Men/Women),2,East,Vitrified,1,11,1,1,5 to 10 Year Old,0,0,1,0,0,60000,22000.0,650.0, Model colony gokhalenagar,1,509,1,3
1,1,Unfurnished,All,2,No Direction,Not provided,1,0,0,0,1 to 5 Year Old,1,0,0,0,0,15000,7000.0,481.0, Manjari Budruk,2,477,0,1
2,2,Semifurnished,All,9,No Direction,Not provided,0,0,0,2,5 to 10 Year Old,0,0,0,0,0,50000,19500.0,481.0, Manjari Budruk,1,477,1,3
2,2,Semifurnished,Family Only,5,East,Vitrified,1,11,1,2,0 to 1 Year Old,1,0,0,0,0,55000,21500.0,800.0, Pimple Saudagar,1,637,1,0
1,1,Semifurnished,All,1,South,Not provided,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,3,8000.0,508.0, Pimple Saudagar,1,637,1,1
2,2,Unfurnished,All,7,East,Vitrified,1,11,1,1,0 to 1 Year Old,0,1,0,0,0,40000,16000.0,800.0, Baner,2,71,1,0
1,1,Unfurnished,All,0,No Direction,Not provided,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,2,12000.0,743.0, Baner,2,71,0,3
1,1,Semifurnished,Family Only,4,North-East,Ceramic,1,11,2,0,10+ Year Old,0,0,0,0,0,0,15000.0,322.0, Pune,1,663,0,2
2,1,Semifurnished,All,7,South,Vitrified,1,11,1,2,1 to 5 Year Old,1,0,0,0,0,3,21000.0,850.0, Pune,1,663,1,1
1,1,Semifurnished,All,0,No Direction,Not provided,1,0,0,0,1 to 5 Year Old,1,0,0,0,0,25000,9500.0,350.0, Maharaja Complex Paud,1,458,0,1
2,2,Unfurnished,All,2,No Direction,Not provided,2,0,2,2,1 to 5 Year Old,1,0,0,0,0,25000,9501.0,900.0, Maharaja Complex Paud,2,458,1,1
1,1,Unfurnished,All,1,No Direction,Concrete,1,11,1,0,5 to 10 Year Old,1,0,0,0,0,30000,11000.0,565.0, Pimple Gurav,2,634,1,3
3,3,Furnished,All,0,South,Not provided,2,0,0,0,1 to 5 Year Old,0,0,0,0,0,75000,33000.0,462.0, Pimple Gurav,0,634,0,1
2,2,Semifurnished,All,1,East,Not provided,2,0,0,1,1 to 5 Year Old,1,0,0,0,0,50000,19000.0,800.0, Wakad,1,964,1,1
1,1,Unfurnished,All,0,East,Not provided,1,11,0,0,10+ Year Old,1,0,0,0,0,15000,5000.0,578.0, Wakad,2,964,0,2
2,2,Semifurnished,Family Only,1,No Direction,Not provided,1,0,0,0,10+ Year Old,1,0,0,0,0,3,20000.0,415.0, Vadgaon Sheri,1,918,0,2
2,2,Semifurnished,Family Only,2,East,Cement,1,11,1,1,1 to 5 Year Old,1,0,0,0,0,45000,17000.0,980.0, Vadgaon Sheri,1,918,1,1
4,4,Semifurnished,Family Only,1,East,Marble,3,36,1,1,1 to 5 Year Old,0,0,1,1,1,4,24768.73599,2378.0, Baner,1,71,1,1
3,2,Semifurnished,All,1,East,Vitrified,1,11,1,0,5 to 10 Year Old,1,0,0,0,0,50000,22000.0,743.0, Baner,1,71,1,3
2,2,Unfurnished,All,1,North,Marble,1,11,3,2,0 to 1 Year Old,1,0,0,0,0,30000,13000.0,625.0, Phase-3 Hinjewadi ,2,628,0,0
3,2,Semifurnished,Family Only,0,No Direction,Not provided,2,0,0,0,5 to 10 Year Old,1,0,0,0,0,30000,15000.0,522.0, Phase-3 Hinjewadi ,1,628,1,3
2,2,Unfurnished,All,7,East,Vitrified,1,0,1,2,0 to 1 Year Old,0,1,1,0,0,3,17000.0,780.0, Kaspate Vasti,2,356,1,0
1,1,Semifurnished,All,2,No Direction,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,15500.0,461.0, Kaspate Vasti,1,356,1,3
3,3,Unfurnished,Family Only,0,East,Vitrified,1,0,0,1,1 to 5 Year Old,1,0,0,0,0,2,20000.0,1348.0, Ambegaon Budruk,2,21,1,1
2,2,Unfurnished,Family Only,1,East,Not provided,1,0,2,0,10+ Year Old,1,0,0,0,0,75000,16500.0,830.0, Ambegaon Budruk,2,21,1,2
2,2,Unfurnished,Family Only,1,North-East,Not provided,0,11,1,0,10+ Year Old,1,0,0,0,0,30000,13000.0,700.0, Shahunagar,2,785,0,2
1,1,Semifurnished,All,0,No Direction,Not provided,1,0,1,0,1 to 5 Year Old,0,0,0,0,0,25000,10000.0,750.0, Shahunagar,1,785,0,1
1,1,Furnished,Family Only,7,North-East,Not provided,1,0,0,0,0 to 1 Year Old,1,0,0,0,0,25000,9800.0,512.0, Punawale,0,662,1,0
2,2,Semifurnished,All,1,East,Vitrified,2,11,1,2,5 to 10 Year Old,1,0,0,0,0,75000,23500.0,653.0, Punawale,1,662,1,3
1,1,Furnished,All,3,North,Ceramic,1,11,1,0,5 to 10 Year Old,1,0,0,0,0,25000,10000.0,321.0, Thite Nagar,0,881,1,3
2,2,Unfurnished,All,2,No Direction,Not provided,1,0,0,0,1 to 5 Year Old,1,0,0,0,0,25000,12000.0,404.0, Thite Nagar,2,881,0,1
1,1,Semifurnished,All,3,No Direction,Not provided,1,0,0,0,1 to 5 Year Old,1,0,0,0,0,15000,6500.0,500.0, Pune,1,663,0,1
4,4,Unfurnished,All,9,East,Vitrified,1,11,1,2,5 to 10 Year Old,0,0,0,0,1,3,42000.0,2500.0, Pune,2,663,1,3
1,2,Semifurnished,Family Only,1,No Direction,Not provided,1,11,1,0,1 to 5 Year Old,1,0,0,0,0,0,12500.0,560.0, Ravet,1,702,0,1
2,2,Unfurnished,Bachelors (Men/Women),5,No Direction,Not provided,0,0,0,0,0 to 1 Year Old,1,0,0,0,0,21000,7500.0,475.0, Ravet,2,702,0,0
2,3,Semifurnished,Family Only,1,No Direction,Not provided,1,0,0,0,10+ Year Old,1,0,0,0,0,60000,18000.0,1250.0, Salunke Vihar,1,743,0,2
1,2,Semifurnished,All,3,No Direction,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,15000.0,718.0, Salunke Vihar,1,743,0,3
2,2,Unfurnished,Family Only,5,West,Vitrified,0,12,1,1,0 to 1 Year Old,1,0,0,0,0,3,10500.0,51.4, Shirgaon,2,805,1,0
1,1,Semifurnished,Family Only,2,No Direction,Not provided,1,0,1,0,5 to 10 Year Old,1,0,0,0,0,50000,17000.0,700.0, Shirgaon,1,805,0,3
2,2,Unfurnished,Family Only,7,No Direction,Not provided,1,0,0,0,10+ Year Old,1,0,0,0,0,75000,25000.0,583.0, Magarpatta,2,448,1,2
2,3,Unfurnished,All,0,North-West,Marble,2,15,1,0,5 to 10 Year Old,1,0,0,0,0,3,23000.0,583.0, Magarpatta,2,448,0,3
1,1,Semifurnished,All,0,No Direction,Not provided,1,0,0,0,1 to 5 Year Old,1,0,0,0,0,30000,14500.0,322.0, Pune,1,663,0,1
1,1,Semifurnished,Family Only,2,No Direction,Not provided,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,12000.0,580.0, Pune,1,663,0,3
2,2,Semifurnished,All,5,No Direction,Not provided,1,0,0,0,Under Construction,1,0,0,0,0,3,15000.0,512.0, Punawale,1,662,0,5
1,1,Unfurnished,"Family , Bachelors (Women Only)",0,North,Not provided,0,0,0,0,10+ Year Old,1,0,0,0,0,0,8000.0,512.0, Punawale,2,662,0,2
2,2,Furnished,Bachelors (Men Only),4,No Direction,Not provided,1,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,20000.0,513.0, Shivane,0,815,0,1
2,2,Unfurnished,All,5,East,Vitrified,1,11,1,1,1 to 5 Year Old,0,0,0,0,0,25000,11500.0,840.0, Shivane,2,815,0,1
3,3,Semifurnished,"Family , Bachelors (Women Only)",1,No Direction,Not provided,1,11,1,0,5 to 10 Year Old,1,0,0,0,0,60000,21000.0,1200.0, Hinjewadi,1,276,1,3
2,3,Semifurnished,Family Only,0,West,Not provided,1,0,0,0,5 to 10 Year Old,0,0,0,1,0,75000,30000.0,537.0, Hinjewadi,1,276,0,3
2,2,Semifurnished,All,1,West,Ceramic,1,11,1,2,1 to 5 Year Old,1,0,0,0,0,40000,14000.0,750.0, Moshi,1,516,1,1
2,2,Unfurnished,Family Only,2,East,Vitrified,1,11,1,0,0 to 1 Year Old,1,0,0,0,0,30000,14500.0,723.0, Moshi,2,516,1,0
2,2,Unfurnished,Family Only,8,West,Ceramic,1,0,1,2,0 to 1 Year Old,1,0,0,0,0,50000,22000.0,942.0, Baner,2,71,1,0
2,2,Furnished,All,5,East,Vitrified,1,0,0,0,5 to 10 Year Old,0,1,0,0,0,0,28000.0,743.0, Baner,0,71,1,3
1,1,Unfurnished,"Family , Bachelors (Men Only)",0,South,Not provided,3,11,1,0,0 to 1 Year Old,0,0,0,1,0,13000,6500.0,325.0, Tingre Nagar,2,885,1,0
1,1,Furnished,Family Only,4,No Direction,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,10500.0,488.0, Tingre Nagar,0,885,0,3
2,2,Unfurnished,All,3,South-East,Ceramic,1,24,3,1,10+ Year Old,1,0,0,0,0,50000,11000.0,650.0, Sinhgad Road,2,835,0,2
2,2,Semifurnished,Family Only,1,North-East,Vitrified,1,24,1,1,1 to 5 Year Old,1,0,0,0,0,25000,7500.0,700.0, Sinhgad Road,1,835,0,1
1,1,Unfurnished,All,4,East,Not provided,1,0,0,2,1 to 5 Year Old,0,0,0,0,0,15000,5500.0,307.0, Uruli Devachi,2,910,1,1
2,2,Unfurnished,All,8,No Direction,Vitrified,1,24,3,0,0 to 1 Year Old,1,0,0,0,0,30000,8000.0,307.0, Uruli Devachi,2,910,1,0
3,3,Unfurnished,All,8,No Direction,Vitrified,1,11,0,1,5 to 10 Year Old,1,0,0,0,0,60000,15500.0,1270.0, Charholi Budruk,2,141,1,3
1,1,Unfurnished,"Family , Bachelors (Men Only)",0,No Direction,Not provided,1,12,0,0,1 to 5 Year Old,1,0,0,0,0,20000,8000.0,572.0, Charholi Budruk,2,141,0,1
2,2,Semifurnished,Family Only,6,East,Marble,1,11,1,2,1 to 5 Year Old,1,0,0,0,0,25000,13000.0,760.0, Sector-6 Moshi,1,782,0,1
1,1,Unfurnished,Family Only,1,West,Vitrified,1,0,0,1,1 to 5 Year Old,1,0,0,0,0,20000,8000.0,410.0, Sector-6 Moshi,2,782,1,1
2,2,Semifurnished,All,1,South,Vitrified,1,11,2,1,0 to 1 Year Old,0,1,0,0,0,60000,20000.0,1200.0, Wagholi,1,963,1,0
2,2,Semifurnished,All,0,No Direction,Not provided,0,0,1,0,10+ Year Old,1,0,0,0,0,75000,25000.0,820.0, Wagholi,1,963,1,2
2,1,Unfurnished,All,0,West,Vitrified,1,12,1,0,1 to 5 Year Old,0,1,1,0,0,30000,15000.0,322.0, Pune,2,663,1,1
1,1,Semifurnished,Family Only,4,No Direction,Not provided,1,0,0,0,1 to 5 Year Old,1,0,0,0,0,20000,7000.0,322.0, Pune,1,663,1,1
1,1,Semifurnished,All,3,No Direction,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,15000.0,550.0, Salisbury Park,1,741,0,3
3,3,Unfurnished,Family Only,0,South-West,Vitrified,1,1,1,0,5 to 10 Year Old,1,0,0,0,0,35000,23000.0,147.0, Salisbury Park,2,741,0,3
2,2,Semifurnished,Family Only,3,East,Marble,1,11,1,2,1 to 5 Year Old,0,1,0,0,0,100000,28000.0,1100.0, Rambaug Colony,1,695,1,1
2,2,Unfurnished,Family Only,6,East,Ceramic,1,0,0,2,1 to 5 Year Old,1,0,0,0,0,40000,14000.0,780.0, Rambaug Colony,2,695,1,1
1,1,Unfurnished,All,2,No Direction,Not provided,1,0,0,0,10+ Year Old,1,0,0,0,0,2,12500.0,433.0, Tadiwala Road,2,867,1,2
1,1,Unfurnished,All,1,No Direction,Ceramic,1,0,1,0,1 to 5 Year Old,1,0,0,0,0,20000,11000.0,680.0, Tadiwala Road,2,867,0,1
2,2,Semifurnished,All,2,No Direction,Not provided,1,0,0,0,10+ Year Old,1,0,0,0,0,50000,18000.0,875.0, Mohanwadi,1,514,0,2
1,1,Unfurnished,"Family , Bachelors (Men Only)",3,East,Not provided,1,0,3,0,1 to 5 Year Old,0,0,0,0,0,21800,10900.0,624.0, Mohanwadi,2,514,0,1
3,3,Furnished,Family Only,0,North,Vitrified,2,22,1,2,5 to 10 Year Old,0,1,0,1,0,150000,50000.0,562.0, Undri,0,898,0,3
1,1,Unfurnished,All,3,No Direction,Not provided,1,0,0,0,1 to 5 Year Old,1,0,0,0,0,25000,9500.0,562.0, Undri,2,898,0,1
2,2,Unfurnished,"Family , Bachelors (Women Only)",4,South-East,Others,1,0,0,0,1 to 5 Year Old,1,0,0,0,0,25000,15000.0,1108.0, Lohegaon,2,429,0,1
2,2,Unfurnished,All,7,North-East,Vitrified,1,11,1,1,1 to 5 Year Old,0,1,0,0,0,35000,12000.0,637.0, Lohegaon,2,429,1,1
1,1,Unfurnished,All,1,North-East,Marble,1,0,0,1,0 to 1 Year Old,0,0,0,0,0,2,7000.0,379.0, Postal Colony,2,647,1,0
2,2,Furnished,Family Only,1,No Direction,Not provided,1,11,0,2,1 to 5 Year Old,1,0,0,0,0,50000,17500.0,379.0, Postal Colony,0,647,1,1
3,3,Unfurnished,All,7,East,Vitrified,1,11,1,2,5 to 10 Year Old,0,0,0,0,1,3,28500.0,1300.0, Lullanagar,2,438,1,3
2,2,Unfurnished,Family Only,6,North-East,Vitrified,1,11,1,2,5 to 10 Year Old,0,1,0,0,0,3,16000.0,1000.0, Lullanagar,2,438,1,3
1,1,Unfurnished,All,2,South-West,Mosaic,1,11,1,0,10+ Year Old,1,0,0,0,0,2,15000.0,525.0, Yerwada,2,986,1,2
1,2,Semifurnished,All,2,East,Not provided,1,11,1,0,Under Construction,1,0,0,0,0,60000,18000.0,625.0, Yerwada,1,986,1,5
2,2,Furnished,Family Only,3,No Direction,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,20000.0,1000.0, Kondhwa road,0,401,0,3
2,2,Semifurnished,Family Only,9,No Direction,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,3,17000.0,500.0, Kondhwa road,1,401,0,3
2,1,Furnished,All,2,North,Vitrified,1,1,1,1,10+ Year Old,1,0,0,0,0,10000,30000.0,450.0, Meera Nagar,0,499,1,2
2,2,Unfurnished,All,4,East,Vitrified,1,11,0,1,5 to 10 Year Old,0,0,0,0,0,60000,21000.0,780.0, Meera Nagar,2,499,1,3
3,3,Unfurnished,All,6,East,Vitrified,1,11,1,2,1 to 5 Year Old,0,0,0,1,0,50000,21000.0,1250.0, Wakad,2,964,1,1
1,1,Semifurnished,Bachelors (Women Only),1,No Direction,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,12000.0,578.0, Wakad,1,964,0,3
3,3,Semifurnished,Family Only,4,East,Vitrified,1,0,0,2,0 to 1 Year Old,0,1,0,0,0,4,38000.0,1100.0, Erandwane,1,209,1,0
1,1,Unfurnished,Family Only,4,North-West,Vitrified,0,0,0,2,1 to 5 Year Old,1,0,0,0,0,0,8500.0,600.0, Erandwane,2,209,1,1
2,3,Unfurnished,All,4,South,Marble,1,11,1,2,5 to 10 Year Old,0,0,0,0,1,30000,10000.0,750.0, Wagholi,2,963,1,3
